Date  :Open  :High  :Low  :Close     Closing price adjusted for splits. :Adj Close     Adjusted closing price adjusted for splits and dividend and/or capital gain distributions. :Volume  
16 May 2023:30.43:30.83:29.90:30.33:30.33:1,398,000
15 May 2023:29.00:30.80:28.88:30.72:30.72:1,286,700
12 May 2023:29.07:29.26:28.39:28.74:28.74:1,438,700
11 May 2023:29.99:30.25:28.61:29.02:29.02:2,958,900
10 May 2023:31.60:32.00:29.77:30.30:30.30:2,504,100
9 May 2023:29.85:32.31:29.81:31.08:31.08:2,873,600
8 May 2023:28.64:30.21:28.48:30.21:30.21:2,481,300
5 May 2023:27.05:28.42:26.83:27.71:27.71:2,687,600
4 May 2023:28.26:28.36:26.24:26.77:26.77:7,448,500
3 May 2023:29.38:29.55:27.81:28.22:28.22:4,626,900
2 May 2023:29.91:30.35:29.49:29.56:29.56:1,796,000
1 May 2023:30.30:30.38:29.37:29.93:29.93:1,905,100
28 Apr 2023:30.93:31.16:30.02:30.36:30.36:2,280,700
27 Apr 2023:31.15:31.52:30.42:31.28:31.28:2,025,900
26 Apr 2023:31.51:32.50:30.71:30.85:30.85:2,668,100
25 Apr 2023:32.37:32.68:30.54:30.64:30.64:2,243,700
24 Apr 2023:32.82:33.00:32.16:32.54:32.54:1,364,100
21 Apr 2023:32.66:33.75:32.37:32.93:32.93:1,757,400
20 Apr 2023:32.45:32.92:32.04:32.53:32.53:1,474,300
19 Apr 2023:32.54:33.13:32.19:32.98:32.98:1,555,700
18 Apr 2023:32.90:33.29:32.13:32.92:32.92:1,529,200
17 Apr 2023:32.46:33.56:32.28:32.77:32.77:1,671,100
14 Apr 2023:32.95:32.97:31.81:32.34:32.34:3,414,500
13 Apr 2023:34.26:34.46:33.07:33.13:33.13:1,732,400
12 Apr 2023:33.60:34.77:33.49:33.87:33.87:1,763,600
11 Apr 2023:33.22:33.63:32.75:33.09:33.09:2,136,800
10 Apr 2023:32.95:33.69:32.32:33.58:33.58:2,051,700
6 Apr 2023:33.07:33.63:32.67:33.40:33.40:1,698,000
5 Apr 2023:33.98:34.15:32.51:33.34:33.34:2,710,900
4 Apr 2023:34.49:35.20:33.75:34.23:34.23:2,540,800
3 Apr 2023:33.86:34.38:33.22:34.34:34.34:2,444,800
31 Mar 2023:32.88:35.29:32.46:34.29:34.29:3,356,800
30 Mar 2023:33.96:34.37:32.91:33.01:33.01:2,214,200
29 Mar 2023:33.78:34.13:32.77:33.58:33.58:2,168,100
28 Mar 2023:33.50:34.06:32.62:33.90:33.90:2,682,700
27 Mar 2023:34.14:34.55:33.17:33.94:33.94:2,583,400
24 Mar 2023:36.82:37.10:33.49:33.74:33.74:4,367,300
23 Mar 2023:37.00:38.02:35.65:36.93:36.93:3,516,400
22 Mar 2023:37.86:37.86:35.70:36.17:36.17:3,293,400
21 Mar 2023:36.57:39.05:36.52:37.98:37.98:2,208,800
20 Mar 2023:36.56:37.76:35.54:36.25:36.25:2,985,700
17 Mar 2023:35.20:37.59:34.35:36.92:36.92:4,613,200
16 Mar 2023:34.31:36.34:34.13:35.22:35.22:5,654,300
15 Mar 2023:33.65:34.19:31.79:33.45:33.45:6,141,700
14 Mar 2023:30.98:34.31:30.92:33.96:33.96:20,271,200
13 Mar 2023:42.82:45.55:41.60:44.60:44.60:6,473,800
10 Mar 2023:46.78:46.85:42.62:44.35:44.35:2,485,600
9 Mar 2023:50.50:51.01:46.97:47.37:47.37:1,585,100
8 Mar 2023:49.74:50.64:49.26:50.03:50.03:1,156,400
7 Mar 2023:51.19:52.12:49.80:49.84:49.84:1,430,400
6 Mar 2023:53.44:53.44:50.20:51.19:51.19:1,674,500
3 Mar 2023:49.81:52.66:49.52:52.26:52.26:3,009,300
2 Mar 2023:42.43:52.99:41.84:49.98:49.98:9,087,600
1 Mar 2023:44.12:45.19:42.74:42.82:42.82:1,397,300
28 Feb 2023:43.91:44.60:43.58:44.04:44.04:1,191,800
27 Feb 2023:44.38:44.50:43.39:43.68:43.68:697,500
24 Feb 2023:43.76:44.40:42.53:43.36:43.36:838,600
23 Feb 2023:45.18:45.18:43.59:44.77:44.77:1,081,300
22 Feb 2023:44.27:44.65:42.78:44.32:44.32:1,319,700
21 Feb 2023:44.60:45.17:43.74:44.19:44.19:1,308,200
17 Feb 2023:46.28:46.45:44.97:45.45:45.45:1,452,000
16 Feb 2023:47.66:49.58:46.68:47.25:47.25:2,031,800
15 Feb 2023:47.25:49.53:46.29:49.23:49.23:1,873,600
14 Feb 2023:42.50:47.37:41.99:47.26:47.26:2,653,400
13 Feb 2023:42.02:44.49:41.83:43.24:43.24:2,518,500
10 Feb 2023:41.40:43.70:41.30:41.57:41.57:3,115,200
9 Feb 2023:46.70:47.64:42.18:42.31:42.31:9,357,600
8 Feb 2023:52.50:52.60:47.83:49.23:49.23:2,966,300
7 Feb 2023:50.30:52.60:48.71:52.16:52.16:2,297,300
6 Feb 2023:50.81:53.00:49.76:50.23:50.23:1,427,800
3 Feb 2023:54.15:56.00:51.60:52.20:52.20:3,775,300
2 Feb 2023:55.11:58.70:54.50:58.57:58.57:2,967,600
1 Feb 2023:49.97:54.71:49.41:54.15:54.15:1,980,500
31 Jan 2023:49.04:50.76:48.83:49.41:49.41:1,237,800
30 Jan 2023:50.43:51.03:48.43:48.63:48.63:1,384,500
27 Jan 2023:49.04:52.90:48.60:51.80:51.80:2,368,600
26 Jan 2023:49.00:50.39:47.42:49.65:49.65:1,684,000
25 Jan 2023:45.25:48.26:43.27:47.40:47.40:1,273,600
24 Jan 2023:48.12:49.39:46.40:47.35:47.35:1,074,400
23 Jan 2023:47.11:49.15:46.31:48.87:48.87:1,445,800
20 Jan 2023:44.87:46.49:43.88:46.27:46.27:1,357,000
19 Jan 2023:45.75:46.46:44.18:44.21:44.21:1,256,600
18 Jan 2023:47.75:48.70:46.42:46.56:46.56:1,373,000
17 Jan 2023:44.82:48.00:43.87:46.92:46.92:1,746,000
13 Jan 2023:43.49:45.38:43.34:44.97:44.97:1,301,600
12 Jan 2023:43.75:44.60:41.85:44.54:44.54:1,480,700
11 Jan 2023:41.39:43.64:40.71:43.45:43.45:1,605,100
10 Jan 2023:39.75:41.16:38.83:41.02:41.02:1,654,500
9 Jan 2023:39.78:42.22:39.50:40.16:40.16:1,575,600
6 Jan 2023:38.89:39.46:37.35:38.73:38.73:1,620,300
5 Jan 2023:41.66:41.66:37.81:38.21:38.21:2,685,000
4 Jan 2023:44.10:44.49:42.35:42.57:42.57:1,502,200
3 Jan 2023:46.92:46.92:43.83:43.93:43.93:1,352,700
30 Dec 2022:44.69:46.80:44.59:45.44:45.44:1,108,200
29 Dec 2022:44.20:46.44:43.52:45.95:45.95:1,355,000
28 Dec 2022:43.41:44.00:42.30:43.46:43.46:1,157,600
27 Dec 2022:45.14:45.34:43.51:43.95:43.95:1,651,000
23 Dec 2022:45.58:46.24:43.55:46.13:46.13:957,100
22 Dec 2022:46.66:47.15:44.96:45.87:45.87:1,194,700
21 Dec 2022:46.46:49.05:46.00:48.13:48.13:1,003,600
20 Dec 2022:44.43:46.63:43.88:46.46:46.46:1,952,200
19 Dec 2022:49.12:49.16:44.70:45.18:45.18:2,482,200
16 Dec 2022:48.43:50.38:47.77:49.77:49.77:3,018,800
15 Dec 2022:48.05:50.50:47.88:48.83:48.83:1,834,200
14 Dec 2022:48.68:51.49:48.33:49.70:49.70:2,597,700
13 Dec 2022:51.69:52.32:48.11:49.29:49.29:4,020,300
12 Dec 2022:46.50:49.32:46.50:49.24:49.24:1,887,600
9 Dec 2022:46.51:48.70:46.03:46.37:46.37:1,604,700
8 Dec 2022:43.00:48.45:41.46:47.43:47.43:4,017,500
7 Dec 2022:42.71:43.85:41.00:42.78:42.78:3,886,400
6 Dec 2022:43.85:44.77:40.05:41.95:41.95:11,580,200
5 Dec 2022:41.22:43.16:37.61:38.33:38.33:5,519,300
2 Dec 2022:41.24:42.77:40.19:41.27:41.27:1,458,900
1 Dec 2022:39.31:43.36:39.05:42.94:42.94:2,763,200
30 Nov 2022:38.09:39.74:36.20:39.55:39.55:2,129,300
29 Nov 2022:39.61:40.19:37.90:38.39:38.39:1,061,700
28 Nov 2022:38.67:40.00:38.63:38.85:38.85:676,800
25 Nov 2022:39.18:39.84:38.88:39.40:39.40:226,400
23 Nov 2022:38.00:40.31:37.36:39.71:39.71:1,647,400
22 Nov 2022:38.00:38.05:36.64:37.84:37.84:1,088,500
21 Nov 2022:39.50:39.50:37.37:38.22:38.22:1,567,800
18 Nov 2022:42.81:42.99:39.45:40.06:40.06:1,239,900
17 Nov 2022:41.97:42.46:40.30:41.07:41.07:1,436,100
16 Nov 2022:47.41:48.24:43.58:43.79:43.79:1,875,800
15 Nov 2022:47.46:49.72:46.95:47.64:47.64:1,408,500
14 Nov 2022:45.33:47.20:44.60:45.24:45.24:1,295,800
11 Nov 2022:43.60:47.38:42.69:45.96:45.96:1,799,400
10 Nov 2022:37.93:43.17:36.71:42.99:42.99:4,112,700
9 Nov 2022:36.50:36.63:33.88:34.22:34.22:1,541,200
8 Nov 2022:35.88:38.14:35.11:36.44:36.44:1,275,000
7 Nov 2022:36.92:37.09:34.34:35.94:35.94:2,606,700
4 Nov 2022:38.59:40.38:34.77:36.71:36.71:4,287,500
3 Nov 2022:41.28:44.40:41.11:41.60:41.60:1,210,500
2 Nov 2022:46.45:46.45:41.62:41.89:41.89:1,709,900
1 Nov 2022:49.83:50.15:46.28:46.74:46.74:838,300
31 Oct 2022:47.96:49.93:47.56:48.46:48.46:775,500
28 Oct 2022:49.30:49.91:47.36:49.05:49.05:1,078,900
27 Oct 2022:48.46:51.59:48.06:49.78:49.78:1,277,500
26 Oct 2022:48.58:51.43:47.58:47.74:47.74:1,407,900
25 Oct 2022:49.65:52.39:49.58:51.13:51.13:1,493,600
24 Oct 2022:48.00:49.53:45.99:48.87:48.87:1,063,600
21 Oct 2022:46.01:48.31:43.05:48.00:48.00:1,779,100
20 Oct 2022:45.58:49.60:45.58:46.87:46.87:1,208,200
19 Oct 2022:46.83:47.63:44.54:45.48:45.48:1,281,900
18 Oct 2022:47.42:48.82:46.91:48.26:48.26:1,556,000
17 Oct 2022:44.00:46.21:43.46:45.02:45.02:1,222,500
14 Oct 2022:49.09:49.76:41.74:41.93:41.93:2,754,600
13 Oct 2022:45.00:49.04:41.67:47.60:47.60:2,238,000
12 Oct 2022:48.19:48.81:46.13:47.52:47.52:1,102,400
11 Oct 2022:49.47:49.96:47.34:48.47:48.47:1,076,500
10 Oct 2022:53.06:53.24:48.59:49.56:49.56:1,130,200
7 Oct 2022:55.10:55.98:51.76:53.14:53.14:910,200
6 Oct 2022:53.46:57.09:53.46:56.76:56.76:1,586,100
5 Oct 2022:52.81:54.75:51.74:54.36:54.36:791,800
4 Oct 2022:53.61:54.64:52.62:54.46:54.46:1,663,000
3 Oct 2022:51.41:52.99:50.37:51.22:51.22:1,454,900
30 Sept 2022:52.30:54.80:51.17:51.22:51.22:1,240,500
29 Sept 2022:51.32:52.89:50.73:52.53:52.53:1,334,700
28 Sept 2022:50.33:53.30:49.95:52.88:52.88:1,817,900
27 Sept 2022:49.03:51.17:48.63:50.50:50.50:1,882,800
26 Sept 2022:47.41:48.96:47.08:47.32:47.32:1,339,400
23 Sept 2022:49.60:51.15:46.78:47.90:47.90:2,746,800
22 Sept 2022:55.50:55.60:49.95:50.83:50.83:2,301,800
21 Sept 2022:54.53:57.35:53.67:55.21:55.21:2,385,200
20 Sept 2022:54.08:55.08:53.31:54.14:54.14:1,479,700
19 Sept 2022:56.11:57.00:53.68:55.29:55.29:1,711,000
16 Sept 2022:58.33:58.64:55.39:57.38:57.38:4,208,800
15 Sept 2022:59.01:61.83:58.07:60.21:60.21:3,360,000
14 Sept 2022:57.90:62.12:56.72:61.21:61.21:2,047,700
13 Sept 2022:58.46:61.28:57.96:58.23:58.23:2,578,300
12 Sept 2022:57.76:61.99:57.51:61.71:61.71:1,718,800
9 Sept 2022:55.96:58.22:55.95:57.98:57.98:1,651,300
8 Sept 2022:53.91:57.59:52.28:55.28:55.28:2,423,100
7 Sept 2022:47.96:54.36:46.70:54.16:54.16:4,362,400
6 Sept 2022:48.93:49.69:46.39:47.40:47.40:3,432,500
2 Sept 2022:51.92:51.98:47.57:48.31:48.31:2,404,300
1 Sept 2022:57.73:57.81:48.00:50.53:50.53:4,326,200
31 Aug 2022:64.48:64.49:59.60:59.87:59.87:1,387,300
30 Aug 2022:63.27:63.57:60.63:62.33:62.33:1,382,400
29 Aug 2022:62.48:64.80:62.48:62.75:62.75:1,046,000
26 Aug 2022:65.08:65.81:62.60:64.43:64.43:1,010,600
25 Aug 2022:64.58:66.23:63.87:65.50:65.50:949,100
24 Aug 2022:61.86:65.30:60.97:63.56:63.56:1,099,000
23 Aug 2022:59.75:62.56:59.07:62.06:62.06:1,413,600
22 Aug 2022:59.51:60.17:57.53:59.31:59.31:1,277,500
19 Aug 2022:62.61:62.69:60.17:61.07:61.07:1,008,200
18 Aug 2022:65.00:65.37:62.54:64.13:64.13:842,400
17 Aug 2022:65.62:67.17:63.74:65.12:65.12:1,694,100
16 Aug 2022:68.62:68.62:65.76:67.59:67.59:2,660,000
15 Aug 2022:69.04:70.45:68.18:69.94:69.94:807,400
12 Aug 2022:69.20:69.54:67.46:69.16:69.16:720,600
11 Aug 2022:69.98:70.96:67.21:68.64:68.64:2,484,500
10 Aug 2022:68.01:69.87:67.38:68.33:68.33:1,350,200
9 Aug 2022:65.10:66.24:62.82:65.47:65.47:2,077,500
8 Aug 2022:66.06:69.18:65.84:66.62:66.62:2,248,400
5 Aug 2022:61.48:66.51:61.01:65.83:65.83:1,744,000
4 Aug 2022:63.09:64.31:60.94:63.33:63.33:1,327,700
3 Aug 2022:61.31:63.49:60.15:62.72:62.72:1,529,600
2 Aug 2022:57.48:61.49:57.11:60.34:60.34:1,673,500
1 Aug 2022:56.82:60.29:55.99:58.30:58.30:1,484,100
29 July 2022:56.05:57.50:54.42:57.40:57.40:1,023,900
28 July 2022:54.82:56.40:53.04:55.50:55.50:906,600
27 July 2022:54.04:55.14:52.64:54.97:54.97:1,441,500
26 July 2022:55.51:55.51:51.38:52.31:52.31:1,205,100
25 July 2022:57.56:58.14:54.47:55.56:55.56:974,100
22 July 2022:58.69:59.39:56.74:57.80:57.80:1,703,100
21 July 2022:57.28:58.33:55.69:58.28:58.28:1,183,100
20 July 2022:57.50:60.82:56.76:57.51:57.51:2,026,000
19 July 2022:58.40:59.40:56.43:57.40:57.40:1,433,100
18 July 2022:57.55:59.90:57.08:58.20:58.20:1,936,200
15 July 2022:54.89:56.37:52.78:56.34:56.34:1,231,700
14 July 2022:55.40:55.62:53.04:53.96:53.96:724,000
13 July 2022:53.07:56.60:51.54:55.72:55.72:1,259,800
12 July 2022:57.28:59.54:52.74:54.23:54.23:1,828,600
11 July 2022:56.61:57.90:54.50:57.37:57.37:985,800
8 July 2022:57.28:59.24:54.79:57.82:57.82:1,908,800
7 July 2022:56.60:59.34:55.56:59.09:59.09:2,271,200
6 July 2022:57.71:58.02:54.73:56.01:56.01:3,391,300
5 July 2022:53.42:60.36:52.88:59.15:59.15:2,379,600
1 July 2022:52.78:55.04:51.25:54.35:54.35:1,754,500
30 June 2022:52.76:54.55:49.48:53.14:53.14:1,690,000
29 June 2022:51.13:53.64:50.03:53.42:53.42:1,433,700
28 June 2022:53.62:55.19:50.90:51.63:51.63:1,383,300
27 June 2022:57.66:57.95:52.60:53.96:53.96:1,768,200
24 June 2022:53.73:55.44:51.84:54.36:54.36:2,104,100
23 June 2022:48.25:54.06:46.26:52.93:52.93:2,307,300
22 June 2022:45.23:49.96:45.04:47.88:47.88:1,635,500
21 June 2022:44.98:47.89:44.98:46.73:46.73:1,786,300
17 June 2022:44.10:46.24:43.13:44.01:44.01:3,670,000
16 June 2022:45.08:46.56:43.15:43.93:43.93:1,845,800
15 June 2022:45.13:49.65:44.58:47.84:47.84:2,650,200
14 June 2022:42.74:45.63:41.30:45.14:45.14:1,715,100
13 June 2022:41.59:44.40:40.13:42.52:42.52:1,985,100
10 June 2022:46.86:47.81:42.82:44.95:44.95:2,431,400
9 June 2022:49.50:51.78:47.79:49.16:49.16:1,799,500
8 June 2022:51.05:54.50:49.49:50.35:50.35:2,797,300
7 June 2022:44.13:51.98:43.65:51.00:51.00:8,332,400
6 June 2022:42.25:42.55:38.75:39.84:39.84:3,063,300
3 June 2022:43.01:43.75:40.28:40.93:40.93:1,650,300
2 June 2022:38.32:44.97:38.16:44.90:44.90:1,725,600
1 June 2022:39.54:41.32:38.01:38.33:38.33:808,300
31 May 2022:42.69:43.47:38.68:38.94:38.94:1,800,700
27 May 2022:40.66:43.26:40.07:42.94:42.94:1,143,100
26 May 2022:37.07:42.47:36.14:40.07:40.07:1,823,600
25 May 2022:34.75:37.67:34.74:37.09:37.09:1,308,800
24 May 2022:36.50:36.80:33.00:34.84:34.84:1,002,800
23 May 2022:38.01:39.02:36.26:37.88:37.88:925,900
20 May 2022:40.10:40.36:35.10:37.75:37.75:1,465,900
19 May 2022:37.86:40.85:37.16:39.03:39.03:1,556,600
18 May 2022:39.74:41.45:37.08:37.70:37.70:991,500
17 May 2022:41.36:41.93:36.08:40.21:40.21:1,729,800
16 May 2022:43.51:44.94:39.45:39.86:39.86:1,613,700
13 May 2022:40.23:46.37:40.10:44.54:44.54:2,163,100
12 May 2022:33.94:38.32:32.12:37.85:37.85:2,210,000
11 May 2022:35.40:37.24:34.35:34.48:34.48:2,394,000
10 May 2022:39.29:40.63:33.00:36.76:36.76:3,761,900
9 May 2022:40.75:41.90:36.11:36.92:36.92:2,369,000
6 May 2022:46.95:47.47:40.50:42.37:42.37:2,425,300
5 May 2022:51.81:53.89:46.76:47.79:47.79:1,378,200
4 May 2022:48.75:54.78:45.45:54.08:54.08:1,337,200
3 May 2022:50.56:53.91:48.14:48.80:48.80:827,000
2 May 2022:47.89:51.17:47.07:50.62:50.62:798,500
29 Apr 2022:51.21:53.46:47.66:47.93:47.93:651,800
28 Apr 2022:50.54:52.45:46.06:51.34:51.34:1,440,500
27 Apr 2022:50.90:54.52:48.90:50.26:50.26:1,184,700
26 Apr 2022:53.25:53.25:49.91:50.97:50.97:1,204,600
25 Apr 2022:48.78:54.33:48.16:53.59:53.59:1,562,000
22 Apr 2022:47.57:50.05:46.47:48.16:48.16:1,075,900
21 Apr 2022:54.71:57.47:47.04:48.13:48.13:2,169,300
20 Apr 2022:54.97:55.28:51.29:54.01:54.01:1,015,800
19 Apr 2022:49.30:56.21:49.30:54.61:54.61:1,739,200
18 Apr 2022:49.36:52.40:48.26:50.50:50.50:1,306,300
14 Apr 2022:50.53:51.54:49.00:50.46:50.46:1,499,300
13 Apr 2022:47.28:51.33:46.70:50.86:50.86:1,403,200
12 Apr 2022:48.78:50.34:46.59:47.03:47.03:1,644,900
11 Apr 2022:46.32:49.01:44.16:46.35:46.35:1,606,800
8 Apr 2022:49.24:49.79:45.93:47.72:47.72:1,331,300
7 Apr 2022:53.17:55.99:49.32:49.87:49.87:1,450,400
6 Apr 2022:54.91:55.57:49.16:53.54:53.54:1,741,700
5 Apr 2022:59.52:59.59:55.01:57.29:57.29:1,262,600
4 Apr 2022:54.89:60.59:54.89:58.92:58.92:1,816,900
1 Apr 2022:54.42:57.50:52.26:54.68:54.68:1,272,600
31 Mar 2022:53.76:56.24:52.16:54.45:54.45:1,115,300
30 Mar 2022:57.56:59.50:53.17:53.90:53.90:1,197,100
29 Mar 2022:55.02:58.53:54.15:57.63:57.63:2,186,600
28 Mar 2022:50.18:55.74:49.34:53.76:53.76:2,073,200
25 Mar 2022:53.00:53.00:48.01:50.55:50.55:1,816,900
24 Mar 2022:54.80:55.74:51.61:52.76:52.76:1,437,300
23 Mar 2022:55.87:58.33:53.32:54.19:54.19:1,638,200
22 Mar 2022:57.20:60.93:55.06:56.97:56.97:1,861,700
21 Mar 2022:61.19:62.99:56.51:57.05:57.05:2,378,800
18 Mar 2022:48.10:65.27:48.10:62.79:62.79:5,196,200
17 Mar 2022:42.55:50.67:40.77:49.40:49.40:4,598,300
16 Mar 2022:37.30:47.32:36.61:42.74:42.74:4,373,000
15 Mar 2022:39.00:40.90:33.61:35.67:35.67:6,260,200
14 Mar 2022:35.12:35.34:30.74:33.10:33.10:3,481,900
11 Mar 2022:40.58:40.65:35.12:35.50:35.50:1,047,900
10 Mar 2022:39.69:40.50:36.30:39.33:39.33:1,062,900
9 Mar 2022:41.06:43.28:40.15:40.60:40.60:703,400
8 Mar 2022:37.87:42.33:36.69:39.50:39.50:2,215,700
7 Mar 2022:45.30:45.74:37.81:37.85:37.85:2,400,600
4 Mar 2022:48.77:50.00:43.12:44.74:44.74:1,433,200
3 Mar 2022:55.33:55.33:47.73:48.99:48.99:912,000
2 Mar 2022:54.78:56.14:52.40:55.48:55.48:488,800
1 Mar 2022:57.96:58.67:52.01:54.39:54.39:1,185,400
28 Feb 2022:56.80:60.87:55.49:58.27:58.27:857,500
25 Feb 2022:58.78:58.78:53.65:56.87:56.87:964,600
24 Feb 2022:52.79:58.25:52.01:58.15:58.15:1,035,900
23 Feb 2022:59.16:59.89:54.73:54.99:54.99:976,500
22 Feb 2022:61.02:61.77:56.99:58.55:58.55:840,400
18 Feb 2022:66.49:67.71:60.21:61.28:61.28:1,402,800
17 Feb 2022:71.85:72.84:65.04:66.81:66.81:915,800
16 Feb 2022:74.34:75.20:71.63:72.91:72.91:379,300
15 Feb 2022:72.78:76.48:72.39:75.50:75.50:502,700
14 Feb 2022:73.08:76.29:71.48:71.56:71.56:530,800
11 Feb 2022:75.85:77.88:69.99:71.90:71.90:489,000
10 Feb 2022:77.42:80.84:75.42:75.98:75.98:754,900
9 Feb 2022:75.00:79.21:72.15:78.70:78.70:685,700
8 Feb 2022:71.40:75.00:68.76:74.40:74.40:612,900
7 Feb 2022:71.70:76.05:70.50:72.21:72.21:837,700
4 Feb 2022:63.00:73.07:62.62:72.40:72.40:1,303,900
3 Feb 2022:62.58:63.95:61.01:61.61:61.61:483,800
2 Feb 2022:67.70:68.32:62.99:64.02:64.02:588,700
1 Feb 2022:64.57:69.07:63.76:67.56:67.56:664,100
31 Jan 2022:61.42:64.84:61.15:64.01:64.01:571,500
28 Jan 2022:60.40:62.00:56.23:60.99:60.99:1,290,200
27 Jan 2022:62.01:63.11:59.62:60.40:60.40:1,324,200
26 Jan 2022:57.25:63.99:56.64:57.74:57.74:1,344,600
25 Jan 2022:58.11:60.95:54.14:55.70:55.70:941,500
24 Jan 2022:57.94:60.29:53.13:60.12:60.12:1,936,200
21 Jan 2022:60.12:61.70:56.02:59.91:59.91:1,629,100
20 Jan 2022:59.68:63.63:59.68:61.04:61.04:1,126,600
19 Jan 2022:61.23:62.99:58.91:59.38:59.38:879,200
18 Jan 2022:63.01:65.06:59.94:60.22:60.22:1,265,900
14 Jan 2022:65.34:66.67:63.30:64.06:64.06:1,270,200
13 Jan 2022:71.16:71.16:65.03:65.53:65.53:820,000
12 Jan 2022:73.84:75.06:70.20:70.97:70.97:703,200
11 Jan 2022:72.13:75.43:70.58:73.84:73.84:581,900
10 Jan 2022:69.31:73.38:65.24:72.90:72.90:1,277,800
7 Jan 2022:69.94:74.04:68.05:70.69:70.69:503,900
6 Jan 2022:70.18:73.99:67.00:69.94:69.94:1,180,500
5 Jan 2022:77.01:77.10:66.78:68.87:68.87:1,552,800
4 Jan 2022:80.21:80.54:72.50:77.99:77.99:1,599,400
3 Jan 2022:87.45:88.17:79.74:80.57:80.57:761,700
31 Dec 2021:88.43:90.75:85.24:87.00:87.00:563,900
30 Dec 2021:90.00:91.15:86.52:89.21:89.21:501,900
29 Dec 2021:91.16:92.25:88.30:90.85:90.85:374,600
28 Dec 2021:93.45:94.88:91.18:92.35:92.35:434,000
27 Dec 2021:94.00:97.66:92.39:94.21:94.21:729,700
23 Dec 2021:93.72:97.29:89.19:94.27:94.27:590,200
22 Dec 2021:93.64:97.82:92.09:93.72:93.72:859,600
21 Dec 2021:93.20:95.00:87.42:94.84:94.84:965,900
20 Dec 2021:84.90:93.67:82.82:92.86:92.86:1,795,300
17 Dec 2021:75.83:87.13:73.74:85.69:85.69:2,413,800
16 Dec 2021:82.10:85.25:75.06:77.11:77.11:1,124,000
15 Dec 2021:77.00:82.21:75.21:82.10:82.10:1,113,400
14 Dec 2021:71.38:78.55:70.00:77.16:77.16:1,304,700
13 Dec 2021:74.74:75.62:72.31:72.75:72.75:996,100
10 Dec 2021:76.40:77.93:70.82:75.00:75.00:1,649,300
9 Dec 2021:77.51:81.48:75.00:76.92:76.92:3,204,200
8 Dec 2021:81.00:86.78:80.00:84.32:84.32:1,465,700
7 Dec 2021:89.00:89.62:77.55:81.74:81.74:2,959,700
6 Dec 2021:89.07:91.95:83.70:89.16:89.16:804,200
3 Dec 2021:92.66:93.69:82.18:88.00:88.00:617,700
2 Dec 2021:90.00:94.00:87.53:91.23:91.23:404,800
1 Dec 2021:98.32:99.00:88.26:89.32:89.32:947,000
30 Nov 2021:100.00:101.29:93.51:96.54:96.54:683,200
29 Nov 2021:96.64:100.09:94.15:100.02:100.02:502,000
26 Nov 2021:96.09:98.54:93.52:95.99:95.99:418,300
24 Nov 2021:94.45:99.99:91.05:96.85:96.85:1,071,900
23 Nov 2021:101.91:103.47:94.51:94.79:94.79:1,186,000
22 Nov 2021:113.00:114.99:101.68:102.55:102.55:621,100
19 Nov 2021:114.53:116.41:110.60:112.01:112.01:523,900
18 Nov 2021:119.10:120.80:113.26:115.56:115.56:307,900
17 Nov 2021:121.00:124.28:117.52:119.05:119.05:350,800
16 Nov 2021:120.00:124.33:117.52:121.63:121.63:303,700
15 Nov 2021:127.42:127.57:117.01:119.55:119.55:283,500
12 Nov 2021:122.95:130.27:122.76:125.00:125.00:255,400
11 Nov 2021:129.98:134.04:121.13:121.74:121.74:321,900
10 Nov 2021:130.78:132.99:127.00:128.66:128.66:375,400
9 Nov 2021:132.00:137.00:123.62:130.81:130.81:610,200
8 Nov 2021:126.00:134.30:125.53:130.88:130.88:521,600
5 Nov 2021:119.50:128.00:119.50:123.54:123.54:345,600
4 Nov 2021:114.38:120.87:113.92:119.03:119.03:372,900
3 Nov 2021:119.00:119.50:113.02:113.75:113.75:151,500
2 Nov 2021:115.72:119.61:115.72:119.01:119.01:240,900
1 Nov 2021:113.65:116.72:111.51:115.72:115.72:427,400
29 Oct 2021:108.25:112.51:108.01:112.20:112.20:310,200
28 Oct 2021:105.50:109.91:103.12:107.80:107.80:479,600
27 Oct 2021:109.00:113.57:105.20:105.21:105.21:390,200
26 Oct 2021:125.25:125.36:107.84:108.94:108.94:922,300
25 Oct 2021:122.96:132.35:121.54:121.90:121.90:585,100
22 Oct 2021:106.17:120.97:105.50:120.03:120.03:892,300
21 Oct 2021:109.00:113.46:104.00:112.67:112.67:1,113,700
20 Oct 2021:110.34:110.34:100.12:105.56:105.56:2,346,500
19 Oct 2021:105.78:109.82:99.55:107.72:107.72:1,498,600
18 Oct 2021:114.35:114.49:103.01:105.52:105.52:1,803,400
15 Oct 2021:105.00:115.46:93.50:115.00:115.00:4,954,000
14 Oct 2021:94.25:105.99:93.11:103.89:103.89:8,550,900
